cat__Type of Travel_Personal Travel,cat__Class_Eco,remainder__id,remainder__Flight Distance,remainder__Inflight wifi service,remainder__Ease of Online booking,remainder__Online boarding,remainder__Seat comfort,remainder__Inflight entertainment,remainder__On-board service,remainder__Leg room service,remainder__Baggage handling,remainder__Cleanliness,Comfort_Per_Mile
0.0,0.0,3881.0,290.0,0.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,8.547008547008547
0.0,0.0,21587.0,780.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.545454545454546
0.0,0.0,99538.0,802.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,2.5868440502586845
0.0,1.0,110420.0,787.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,2.6305900037579857
0.0,1.0,32549.0,163.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,19.011406844106464
0.0,1.0,120228.0,903.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9970089730807576
0.0,1.0,38776.0,353.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,10.30169242089772
1.0,1.0,79665.0,712.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,4.51559934318555
0.0,0.0,13119.0,562.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,6.042296072507552
0.0,0.0,39240.0,67.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,13.972055888223553
0.0,0.0,68597.0,1739.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.3563530904477066
0.0,0.0,74282.0,2311.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.3825521913452232
0.0,0.0,63166.0,447.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,8.531383302864107
0.0,0.0,65699.0,936.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.182754182754183
1.0,0.0,116842.0,325.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,7.84313725490196
1.0,1.0,40856.0,558.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.052684903748733
0.0,0.0,5187.0,3052.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.269035532994924
0.0,0.0,31943.0,163.0,0.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,12.67427122940431
0.0,1.0,11761.0,429.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.671077504725898
0.0,0.0,97538.0,675.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.161290322580645
1.0,1.0,59400.0,2367.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0809350087825969
0.0,0.0,126837.0,2125.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,1.947565543071161
0.0,0.0,30372.0,641.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,1.0,5.0,5.847953216374268
1.0,1.0,62824.0,2556.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,1.1295180722891565
0.0,1.0,5691.0,196.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.504504504504504
1.0,1.0,83124.0,1084.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,3.378378378378378
0.0,0.0,24489.0,2709.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,1.0,1.067995728017088
0.0,0.0,56640.0,937.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,4.0,3.0,3.53584056573449
1.0,1.0,122555.0,500.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,7.222222222222222
0.0,0.0,70255.0,992.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,4.273504273504273
0.0,0.0,89814.0,1981.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.6017940092904053
0.0,0.0,108595.0,696.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.28140703517588
1.0,1.0,50669.0,89.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,2.0,17.63668430335097
0.0,1.0,39853.0,272.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,5.0,6.272401433691757
1.0,1.0,103294.0,872.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.08641975308642
0.0,0.0,45389.0,150.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,5.0,4.0,14.666666666666666
0.0,1.0,36167.0,1674.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.3152950018789928
1.0,1.0,118360.0,639.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,5.863779882724402
0.0,0.0,115187.0,2386.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,1.7430946634486455
0.0,0.0,45965.0,872.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.7722908093278464
1.0,1.0,11112.0,216.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,3.0,2.0,4.219409282700422
0.0,0.0,43759.0,546.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,5.0,6.707946336429308
1.0,0.0,129115.0,2583.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,4.0,5.0,1.4908684308609763
0.0,0.0,72883.0,1096.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.34448160535117
0.0,0.0,98558.0,992.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.4420024420024418
1.0,1.0,95265.0,239.0,1.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,8.849557522123895
0.0,1.0,81405.0,393.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,4.0,7.437457741717377
1.0,1.0,2596.0,280.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,9.649122807017545
0.0,1.0,32558.0,101.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,23.217247097844112
0.0,1.0,52876.0,1024.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,1.779359430604982
1.0,1.0,76433.0,405.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,7.260726072607261
0.0,0.0,72832.0,1013.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.395926924228811
0.0,0.0,30009.0,3029.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,1.1718333865984871
0.0,0.0,49895.0,308.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,9.80392156862745
0.0,0.0,129728.0,1516.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0940594059405937
1.0,1.0,81233.0,223.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,14.447884416924666
1.0,1.0,22453.0,83.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,3.0,1.0,10.92896174863388
1.0,1.0,52428.0,369.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.264392324093817
0.0,0.0,66928.0,3018.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,1.1759675005345307
1.0,1.0,100068.0,281.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,6.124234470691164
0.0,0.0,111542.0,1734.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.362777171937477
0.0,0.0,118460.0,304.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,9.9009900990099
0.0,0.0,57161.0,1824.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,1.2127512127512128
0.0,1.0,32401.0,101.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,16.58374792703151
0.0,1.0,52180.0,370.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,9.21985815602837
0.0,0.0,4815.0,500.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,3.333333333333333
0.0,0.0,6740.0,235.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,10.945273631840797
0.0,0.0,51349.0,109.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.78468899521531
0.0,0.0,37347.0,1074.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.555366269165247
1.0,1.0,47985.0,817.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,3.998545983278808
1.0,1.0,114008.0,1750.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,2.162162162162162
1.0,1.0,101696.0,1500.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,3.0,4.0,2.708333333333333
0.0,0.0,96214.0,460.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,7.738095238095237
0.0,0.0,14892.0,1798.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,1.5806111696522651
0.0,0.0,104532.0,1256.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.4414945919370696
0.0,0.0,54928.0,1379.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.9299075952219966
0.0,0.0,104264.0,456.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,7.194244604316546
0.0,0.0,25501.0,2328.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.2355848434925865
1.0,1.0,112960.0,1390.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,3.355704697986577
0.0,0.0,39863.0,1710.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,1.289134438305709
0.0,0.0,37976.0,2161.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.3268465280849182
0.0,1.0,52733.0,2306.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,1.3854253255749516
0.0,0.0,67388.0,769.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.7537399309551205
0.0,0.0,79746.0,762.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,3.480278422273782
0.0,0.0,38127.0,3108.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.3507896924355776
0.0,0.0,82119.0,1276.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,1.695736434108527
0.0,0.0,109589.0,992.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.968253968253968
1.0,1.0,125471.0,2845.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,0.6791171477079796
0.0,0.0,49142.0,1909.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,2.156960345113655
0.0,0.0,90799.0,3248.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,1.4934289127837514
0.0,0.0,34130.0,1583.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,1.7825311942959
0.0,0.0,94250.0,248.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,13.409961685823756
0.0,0.0,478.0,89.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,22.92768959435626
0.0,0.0,108131.0,2575.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.8691588785046729
0.0,0.0,80561.0,1747.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.985201227215304
1.0,1.0,68987.0,2239.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,3.0,1.0,0.7125552230297848
0.0,1.0,7766.0,1080.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,1.6949152542372878
0.0,1.0,115683.0,337.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,7.627765064836002
1.0,1.0,116071.0,325.0,4.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,3.0,7.058823529411764
1.0,1.0,76689.0,516.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,3.787878787878788
0.0,0.0,69821.0,1055.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,4.040404040404041
0.0,0.0,89290.0,2810.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0309278350515465
0.0,0.0,84585.0,669.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.635023840485479
1.0,1.0,5476.0,265.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,4.0,2.0,10.04566210045662
0.0,0.0,23645.0,2221.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,2.010627603044665
0.0,0.0,121858.0,366.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,5.0,9.298998569384835
1.0,1.0,91487.0,859.0,2.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,1.3903371567605145
0.0,0.0,109415.0,966.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.377736085053158
0.0,1.0,44898.0,536.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,6.289308176100628
0.0,0.0,127344.0,3000.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1.2903225806451613
0.0,0.0,117655.0,1449.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,2.582311168495804
0.0,0.0,1541.0,987.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0665440049064707
0.0,0.0,35758.0,1608.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.5612802498048397
0.0,0.0,107450.0,3079.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.363112089755688
0.0,0.0,72073.0,2556.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.7570281124497993
0.0,0.0,941.0,1749.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.6224986479177932
0.0,1.0,74576.0,1464.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0656436487638534
1.0,1.0,92131.0,1517.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.473716759431045
0.0,1.0,84831.0,481.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.589787722317843
1.0,1.0,32871.0,101.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,24.87562189054726
1.0,1.0,9272.0,441.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,7.393715341959334
0.0,0.0,58090.0,642.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.1446540880503147
0.0,0.0,56562.0,3275.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,1.2839506172839503
0.0,0.0,21945.0,2292.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,1.9509476031215165
1.0,1.0,74255.0,1709.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,1.474110926847245
0.0,0.0,17164.0,643.0,5.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.6917900403768504
0.0,0.0,49923.0,2843.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.1326311020500623
1.0,1.0,24270.0,147.0,5.0,0.0,0.0,3.0,3.0,4.0,4.0,5.0,3.0,13.495276653171391
0.0,0.0,66920.0,964.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.7593984962406015
1.0,1.0,128724.0,1235.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.9987515605493132
0.0,0.0,91821.0,2177.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.756697408871322
0.0,0.0,29538.0,1448.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0146425495262705
1.0,1.0,41589.0,1464.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,2.9838022165387894
0.0,0.0,42635.0,146.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,17.615176151761517
0.0,0.0,81771.0,1416.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.539138082673703
1.0,1.0,112730.0,672.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,3.886010362694301
0.0,0.0,126101.0,650.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,2.2222222222222223
1.0,1.0,117509.0,507.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.393190554640308
0.0,1.0,126136.0,631.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,5.015959872321021
0.0,0.0,43978.0,1615.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,2.526724975704567
0.0,0.0,102341.0,3599.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0813733441470668
1.0,1.0,65628.0,175.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,18.18181818181818
0.0,0.0,81064.0,931.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,3.5564177174264464
0.0,0.0,82253.0,1481.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.4758591608686484
0.0,0.0,51620.0,598.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,4.297994269340975
0.0,0.0,1566.0,2038.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.026816339257873
0.0,0.0,55573.0,1091.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.358522250209908
0.0,0.0,99877.0,1436.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,5.0,2.3871527777777777
1.0,1.0,21108.0,227.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0,4.0,11.213047910295616
0.0,1.0,103021.0,786.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.2573363431151243
0.0,1.0,18745.0,1167.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.630886608787161
1.0,1.0,38613.0,231.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,4.0,9.06344410876133
0.0,0.0,80826.0,484.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,7.420091324200913
0.0,0.0,3463.0,213.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,8.519701810436635
0.0,0.0,57448.0,3200.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.313131313131313
1.0,1.0,11346.0,309.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,10.594947025264872
0.0,0.0,106580.0,333.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,10.007698229407234
1.0,1.0,91024.0,442.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,6.765067650676506
0.0,1.0,76898.0,230.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,11.11111111111111
0.0,0.0,108318.0,1750.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.9819819819819813
0.0,1.0,24782.0,528.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,7.43099787685775
0.0,0.0,93598.0,577.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,6.400787789266372
1.0,1.0,48237.0,259.0,3.0,0.0,0.0,1.0,5.0,2.0,1.0,3.0,5.0,6.499535747446612
1.0,1.0,95627.0,484.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.849315068493151
0.0,0.0,72372.0,1580.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.380952380952381
1.0,0.0,55203.0,1379.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,2.2537750732476898
1.0,1.0,74764.0,1464.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.131287297527707
0.0,0.0,20777.0,3225.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.1027568922305764
0.0,0.0,107868.0,2988.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.5397236614853195
0.0,1.0,82443.0,502.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.768549280177188
0.0,1.0,70392.0,1562.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,1.604492579221821
0.0,1.0,99929.0,764.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,2.700617283950617
1.0,1.0,62230.0,2434.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,5.0,1.5785319652722969
0.0,0.0,98872.0,2074.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,1.9932536031892056
0.0,0.0,29783.0,234.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,6.986027944111776
0.0,1.0,17392.0,376.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,8.403361344537815
1.0,1.0,122303.0,546.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,4.127966976264189
1.0,1.0,125434.0,735.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.7944111776447107
0.0,0.0,72880.0,2387.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.7423937809945045
1.0,1.0,81824.0,1310.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,2.6004728132387704
1.0,1.0,58123.0,589.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,6.773101112723755
1.0,1.0,44788.0,1250.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,2.962962962962963
0.0,1.0,31502.0,853.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.497726477789437
1.0,0.0,62463.0,1726.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.9127418765972984
0.0,0.0,69002.0,1389.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,2.238638907544213
0.0,1.0,29399.0,884.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.6937669376693767
0.0,0.0,74487.0,1235.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,2.99625468164794
0.0,0.0,7468.0,2641.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.702541651465402
0.0,0.0,32796.0,2850.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.1299435028248588
0.0,0.0,8127.0,1812.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,1.7433751743375174
1.0,1.0,12414.0,201.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,7.751937984496124
1.0,1.0,75275.0,1846.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,0.8564576909900651
0.0,1.0,37563.0,544.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,7.246376811594203
1.0,0.0,52470.0,370.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,7.092198581560284
0.0,0.0,129522.0,3257.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,1.092245060073478
0.0,0.0,63.0,2423.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,1.321178491214163
0.0,0.0,8737.0,304.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,8.25082508250825
1.0,1.0,89786.0,1076.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.551020408163265
0.0,0.0,108883.0,1510.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.4492753623188406
0.0,0.0,33702.0,1833.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.2071046732195208
0.0,0.0,81448.0,528.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.1847133757961785
0.0,0.0,40008.0,525.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,5.866666666666666
1.0,1.0,60535.0,862.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.772002772002772
0.0,0.0,72957.0,1096.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,5.0,3.065774804905239
0.0,0.0,32112.0,101.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,24.87562189054726
0.0,1.0,109724.0,587.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.852013585638041
0.0,0.0,113355.0,414.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,9.07911802853437
0.0,0.0,84801.0,2349.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.3610997686130393
0.0,1.0,97354.0,347.0,4.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,6.711409395973155
0.0,0.0,49367.0,1510.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.2774327122153206
1.0,1.0,53730.0,1190.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.3255813953488373
0.0,0.0,55673.0,895.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0201005025125625
1.0,1.0,65064.0,247.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,5.0,12.487992315081652
0.0,0.0,68531.0,1013.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.893381251871818
0.0,0.0,80355.0,368.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,9.971509971509972
0.0,1.0,10959.0,458.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,7.765830346475506
0.0,1.0,25124.0,946.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,2.8680688336520075
0.0,0.0,95680.0,237.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,2.0,5.0,13.84767556874382
1.0,1.0,86298.0,356.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,7.309941520467837
0.0,0.0,49000.0,3115.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,1.3478486262312075
0.0,0.0,287.0,3433.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,1.2265308047929049
1.0,0.0,8004.0,125.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,16.296296296296294
1.0,1.0,6609.0,528.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.83864118895966
0.0,1.0,126831.0,2125.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.7490636704119851
